postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
WC2H 0AN,Yes,51.511784,-0.1286,529961,180866,TQ299808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",4,1,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0AP,Yes,51.511291,-0.128242,529987,180812,TQ299808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,32,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2H 0AR,Yes,51.511082,-0.128669,529958,180788,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1995-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,31,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0AT,Yes,51.510777,-0.128696,529957,180754,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",7,4,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0AW,Yes,51.511291,-0.128242,529987,180812,TQ299808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,32,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2H 0BA,Yes,51.512935,-0.128708,529950,180994,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1985-04-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,35,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BB,Yes,51.512236,-0.12829,529981,180917,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BD,Yes,51.512655,-0.128633,529956,180963,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BF,Yes,51.5127,-0.12866,529954,180968,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BJ,Yes,51.5123,-0.128388,529974,180924,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",74,50,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BL,Yes,51.512487,-0.128236,529984,180945,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",51,24,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BN,Yes,51.512645,-0.128561,529961,180962,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",27,20,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BP,Yes,51.512631,-0.12823,529984,180961,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1981-06-01,,"Westminster, unparished area","",48,26,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,35,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BS,Yes,51.51174,-0.128209,529988,180862,TQ299808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",2,1,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0BT,Yes,51.512236,-0.12829,529981,180917,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0BU,Yes,51.512137,-0.128308,529980,180906,TQ299809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023959,E14000639,7056,1,0,2018-08-21
WC2H 0DA,Yes,51.511057,-0.128237,529988,180786,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,31,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,1,2018-08-21
WC2H 0DB,Yes,51.510868,-0.128202,529991,180765,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0DE,Yes,51.510903,-0.128172,529993,180769,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0DG,Yes,51.510832,-0.128218,529990,180761,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",56,30,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0DH,Yes,51.510832,-0.128218,529990,180761,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",40,23,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0DP,Yes,51.513614,-0.129574,529888,181068,TQ298810,"Greater London","Westminster","West End",E09000033,E05000649,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",2,2,"Greater London","City of Westminster","Westminster 013B","Urban major conurbation",London,34,1,E01004763,,E02000972,"Westminster 013",E43000236,E00024133,E14000639,7808,1,0,2018-08-21
WC2H 0DT,Yes,51.513996,-0.129832,529869,181110,TQ298811,"Greater London","Westminster","West End",E09000033,E05000649,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 013B","Urban major conurbation",London,34,1,E01004763,,E02000972,"Westminster 013",E43000236,E00024133,E14000639,7808,1,0,2018-08-21
WC2H 0EA,Yes,51.515146,-0.130895,529792,181236,TQ297812,"Greater London","Westminster","West End",E09000033,E05000649,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 013B","Urban major conurbation",London,37,1,E01004763,,E02000972,"Westminster 013",E43000236,E00024133,E14000639,7808,1,0,2018-08-21
WC2H 0EB,Yes,51.514668,-0.130251,529838,181184,TQ298811,"Greater London","Westminster","West End",E09000033,E05000649,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 013B","Urban major conurbation",London,35,1,E01004763,,E02000972,"Westminster 013",E43000236,E00024133,E14000639,7808,1,1,2018-08-21
WC2H 0EP,Yes,51.510021,-0.128683,529960,180670,TQ299806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",61,33,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,1,0,2018-08-21
WC2H 0ER,Yes,51.509406,-0.129573,529900,180600,TQ299806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,26,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,5,0,2018-08-21
WC2H 0ET,Yes,51.51033,-0.128775,529953,180704,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,29,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,1,0,2018-08-21
WC2H 0EW,Yes,51.515109,-0.130276,529835,181233,TQ298812,"Greater London","Westminster","West End",E09000033,E05000649,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 013B","Urban major conurbation",London,36,1,E01004763,,E02000972,"Westminster 013",E43000236,E00024133,E14000639,7808,1,0,2018-08-21
WC2H 0HA,Yes,51.509762,-0.12878,529954,180641,TQ299806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,1,0,2018-08-21
WC2H 0HE,Yes,51.509397,-0.128478,529976,180601,TQ299806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018C","Urban major conurbation",London,28,1,E01004736,,E02000977,"Westminster 018",E43000236,E00023935,E14000639,16419,1,1,2018-08-21
WC2H 0HF,Yes,51.510273,-0.128125,529998,180699,TQ299806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,1,0,2018-08-21
WC2H 0HG,Yes,51.510354,-0.128151,529996,180708,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,1,0,2018-08-21
WC2H 0HH,Yes,51.509944,-0.127807,530021,180663,TQ300806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,29,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,1,2018-08-21
WC2H 0HR,Yes,51.510526,-0.128187,529993,180727,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023929,E14000639,7056,1,0,2018-08-21
WC2H 0HS,Yes,51.510607,-0.128227,529990,180736,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
WC2H 0HU,Yes,51.510571,-0.128228,529990,180732,TQ299807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",67,43,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023928,E14000639,7056,1,0,2018-08-21
